fid,id_number,scientific,commonname,division,category1,category2,status,reporter,recowner,surveyor,obsdate,dateent,dateup,county,latitude,longitude,coordacc,localowner,administra,administ_1,unittype,unitname,locality,site,habitat,waterbodyn,waterbodyt,lakeidnumb,comments,abundance,infestedar,grossareai,percentcov,density,quantity,quantityun,approxquan,numcollect,smallestob,largestobs,incidence,severity,host,hostdamage,managestat,visittype,datamethod,traptype,numtraps,targetname,targetcoun,targetrang,phenology,lifestatus,sex,treatarea,planttreat,treatcomm,obsider,origname,datereview,reviewer,verifymeth,idcred,reviewcomm,museum,museumrec,voucher,nativity,recsrctyp,method,pid,collecttim,dateacc,substrate
122483,166565,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Rebecca Ekstein MN DNR,General Public,,10/31/2016,11/15/2016,11/15/2016,Marshall,48.22915,-95.99105,0,,Wildlife,"Elm Lake, Wildlife Management Area",Wildlife Management Area,Elm Lake WMA,,,Forested Understory,,,,,,0,0,,Low,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,11/18/2016,Rebecca Ekstein,Bulk Verified,Credible,,,,0,Introduced,Android,,,0,0,
122484,166566,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Rebecca Ekstein MN DNR,General Public,,10/31/2016,11/15/2016,11/15/2016,Marshall,48.22973,-95.98758,0,,Wildlife,"Elm Lake, Wildlife Management Area",Wildlife Management Area,Elm Lake WMA,,,Forested Understory,,,,,,0,0,,Low,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,11/18/2016,Rebecca Ekstein,Bulk Verified,Credible,,,,0,Introduced,Android,,,0,0,
122485,166567,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Rebecca Ekstein MN DNR,General Public,,10/31/2016,11/15/2016,11/15/2016,Marshall,48.22382,-95.99293,0,,Wildlife,"Elm Lake, Wildlife Management Area",Wildlife Management Area,Elm Lake WMA,,,Forested Understory,,,,,,0,0,,Low,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,11/18/2016,Rebecca Ekstein,Bulk Verified,Credible,,,,0,Introduced,Android,,,0,0,
122489,166571,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Rebecca Ekstein MN DNR,General Public,,10/31/2016,11/15/2016,11/15/2016,Marshall,48.22544,-95.99116,0,,Wildlife,"Elm Lake, Wildlife Management Area",Wildlife Management Area,Elm Lake WMA,,,Forested Understory,,,,,,0,0,,Low,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,11/18/2016,Rebecca Ekstein,Bulk Verified,Credible,,,,0,Introduced,Android,,,0,0,
122495,166577,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Rebecca Ekstein MN DNR,General Public,,10/31/2016,11/15/2016,11/15/2016,Marshall,48.22908,-95.9887,0,,Wildlife,"Elm Lake, Wildlife Management Area",Wildlife Management Area,Elm Lake WMA,,,Forested Understory,,,,,,0,0,,Low,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,11/18/2016,Rebecca Ekstein,Bulk Verified,Credible,,,,0,Introduced,Android,,,0,0,
122513,166595,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Rebecca Ekstein MN DNR,General Public,,10/31/2016,11/15/2016,11/15/2016,Marshall,48.22635,-95.99161,0,,Wildlife,"Elm Lake, Wildlife Management Area",Wildlife Management Area,Elm Lake WMA,,,Forested Understory,,,,,,0,0,,Low,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,11/18/2016,Rebecca Ekstein,Bulk Verified,Credible,,,,0,Introduced,Android,,,0,0,
122514,166596,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Rebecca Ekstein MN DNR,General Public,,10/31/2016,11/15/2016,11/15/2016,Marshall,48.22699,-95.99282,0,,Wildlife,"Elm Lake, Wildlife Management Area",Wildlife Management Area,Elm Lake WMA,,,Forested Understory,,,,,,0,0,,Low,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,11/18/2016,Rebecca Ekstein,Bulk Verified,Credible,,,,0,Introduced,Android,,,0,0,
122516,166598,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Rebecca Ekstein MN DNR,General Public,,10/31/2016,11/15/2016,11/15/2016,Marshall,48.22464,-96.00615,0,,Wildlife,"Elm Lake, Wildlife Management Area",Wildlife Management Area,Elm Lake WMA,,,Forested Understory,,,,,,0,0,,Low,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,11/18/2016,Rebecca Ekstein,Bulk Verified,Credible,,,,0,Introduced,Android,,,0,0,
122517,166599,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Rebecca Ekstein MN DNR,General Public,,10/31/2016,11/15/2016,11/15/2016,Marshall,48.22481,-95.97782,0,,Wildlife,"Elm Lake, Wildlife Management Area",Wildlife Management Area,Elm Lake WMA,,,Forested Understory,,,,,,0,0,,Low,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,11/18/2016,Rebecca Ekstein,Bulk Verified,Credible,,,,0,Introduced,Android,,,0,0,
122518,166600,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Rebecca Ekstein MN DNR,General Public,,10/31/2016,11/15/2016,11/15/2016,Marshall,48.22764,-95.99129,0,,Wildlife,"Elm Lake, Wildlife Management Area",Wildlife Management Area,Elm Lake WMA,,,Forested Understory,,,,,,0,0,,Low,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,11/18/2016,Rebecca Ekstein,Bulk Verified,Credible,,,,0,Introduced,Android,,,0,0,
122520,166602,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Rebecca Ekstein MN DNR,General Public,,10/31/2016,11/15/2016,11/15/2016,Marshall,48.22733,-95.99148,0,,Wildlife,"Elm Lake, Wildlife Management Area",Wildlife Management Area,Elm Lake WMA,,,Forested Understory,,,,,,0,0,,Low,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,11/18/2016,Rebecca Ekstein,Bulk Verified,Credible,,,,0,Introduced,Android,,,0,0,
122636,166775,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Kyle Arola MNDNR,State Agency,,10/31/2016,11/29/2016,11/29/2016,Marshall,48.4736,-95.90645,0,,,,,,,,Edge: Roadside,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,Kyle Arola,,11/29/2016,Joel Huener,Bulk Verified,Credible,,,,0,Introduced,Web Report,,,0,0,
122638,166777,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Kyle Arola MNDNR,State Agency,,10/31/2016,11/29/2016,,Marshall,48.46778,-95.87483,0,,,,,,,,Edge: Roadside,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,Kyle Arola,,11/29/2016,Joel Huener,Bulk Verified,Credible,,,,0,Introduced,Web Report,,,0,0,
122639,166778,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Kyle Arola MNDNR,State Agency,,10/31/2016,11/29/2016,,Marshall,48.46631,-95.86736,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,Kyle Arola,,11/29/2016,Joel Huener,Bulk Verified,Credible,,,,0,Introduced,Web Report,,,0,0,
122640,166779,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Kyle Arola MNDNR,State Agency,,10/31/2016,11/29/2016,,Marshall,48.46562,-95.86197,0,,,,,,,,Edge: Roadside,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,Kyle Arola,,11/29/2016,Joel Huener,Bulk Verified,Credible,,,,0,Introduced,Web Report,,,0,0,
122643,166782,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Kyle Arola MNDNR,State Agency,,10/31/2016,11/29/2016,,Marshall,48.46284,-95.83579,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,Kyle Arola,,11/29/2016,Joel Huener,Bulk Verified,Credible,,,,0,Introduced,Web Report,,,0,0,
122644,166783,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Kyle Arola MNDNR,State Agency,,10/31/2016,11/29/2016,,Marshall,48.46319,-95.83412,0,,,,,,,,Edge: Roadside,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,Kyle Arola,,11/29/2016,Joel Huener,Bulk Verified,Credible,,,,0,Introduced,Web Report,,,0,0,
122645,166784,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Kyle Arola MNDNR,State Agency,,10/31/2016,11/29/2016,,Marshall,48.46564,-95.83069,0,,,,,,,,Edge: Roadside,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,Kyle Arola,,11/29/2016,Joel Huener,Bulk Verified,Credible,,,,0,Introduced,Web Report,,,0,0,
122795,166935,Tanacetum vulgare,common tansy,Plants,Forbs/Herbs,,Positive,Karen Updegraff Minnesota DNR,State Agency,,10/31/2016,12/6/2016,,Lake,47.302,-91.31533,0,,Fisheries,"East Beaver River (Lake), Aquatic Management Area",Aquatic Management Area,East Beaver River AMA (Lake),,,Edge: Roadside,,,,,,0,0,Moderate,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,8/3/2017,Susan Burks,Expertise,Credible,,,,0,Introduced,Web Report,,,0,0,
133988,185478,Lonicera spp.,bush honeysuckles (exotic),Plants,Shrub or Subshrub,,Positive,Christine Reisz MNDNR,State Agency,,10/31/2016,8/21/2017,,Crow Wing,46.75338,-93.90108,0,,Wildlife,"Duck Lake, Wildlife Management Area",Wildlife Management Area,Duck Lake WMA,,,Forest,,,,,,0,0,,<100 ft2,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Lonicera spp.,9/27/2017,Christine Reisz,Bulk Verified,Credible,,,,0,Introduced,Bulk Data,,,0,0,
135806,187564,Celastrus orbiculatus,oriental bittersweet,Plants,Vines,,Treated,william farhat Conservation Corps of MN,Non-profit,,10/31/2017,10/31/2017,11/13/2019,Goodhue,44.50389,-92.32084,9,,Parks and Trails,Frontenac State Park,State Park,Frontenac,,,Edge: Roadside,,,,,,0,0,,Low,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,11/1/2017,Shawn Fritcher,Bulk Verified,Possible,Fruit not found on all specimens for credible verification so batch marked as possible.  Mapping occurred during OB treatments so OB common in the area.,,,0,Introduced,Android,,,0,0,
135807,187565,Celastrus orbiculatus,oriental bittersweet,Plants,Vines,,Treated,william farhat Conservation Corps of MN,Non-profit,,10/31/2017,10/31/2017,11/13/2019,Goodhue,44.50684,-92.32586,9,,,,,,,,Edge: Roadside,,,,,,0,0,,Low,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,11/1/2017,Shawn Fritcher,Bulk Verified,Possible,Fruit not found on all specimens for credible verification so batch marked as possible.  Mapping occurred during OB treatments so OB common in the area.,,,0,Introduced,Android,,,0,0,
135808,187566,Celastrus orbiculatus,oriental bittersweet,Plants,Vines,,Treated,william farhat Conservation Corps of MN,General Public,,10/31/2017,10/31/2017,11/13/2019,Goodhue,44.50673,-92.32295,6,,Parks and Trails,Frontenac State Park,State Park,Frontenac,,,Forests: Mixed,,,,,,0,0,,Low,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,11/1/2017,Shawn Fritcher,Photographs,Credible,No fruit for positive ID,,,0,Introduced,Android,,,0,0,
135809,187567,Euonymus alatus,winged burning bush,Plants,Shrub or Subshrub,,Positive,Great Lakes Early Detection Network Reporter,County Government,,10/31/2017,10/31/2017,10/31/2017,Wabasha,44.32417,-92.12036,9,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,11/2/2017,Monika Chandler,Expertise,Verified,,,,0,Introduced,Android,,,0,0,
135810,187568,Alliaria petiolata,garlic mustard,Plants,Forbs/Herbs,,Positive,Great Lakes Early Detection Network Reporter,General Public,,10/31/2017,10/31/2017,10/31/2017,Wabasha,44.31821,-92.11171,6,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,11/2/2017,Monika Chandler,Expertise,Verified,,,,0,Introduced,Android,,,0,0,
135811,187569,Euonymus alatus,winged burning bush,Plants,Shrub or Subshrub,,Positive,Mark Wheeler Citizen scientist,General Public,,10/31/2017,10/31/2017,10/31/2017,Washington,45.01586,-92.96982,7,public,,,,,,,,,,,,,0,0,,Low,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,11/2/2017,Monika Chandler,Expertise,Verified,,,,0,Introduced,Android,,,0,0,
135812,187570,Euonymus alatus,winged burning bush,Plants,Shrub or Subshrub,,Positive,Mark Wheeler Citizen scientist,General Public,,10/31/2017,10/31/2017,10/31/2017,Washington,45.01628,-92.96983,5,public,,,,,,,,,,,,,0,0,,Low,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,11/2/2017,Monika Chandler,Expertise,Verified,,,,0,Introduced,Android,,,0,0,
135818,187587,Caragana arborescens,Siberian peashrub,Plants,Shrub or Subshrub,Hardwood Trees,Positive,Susan Burks Minnesota Department of Natural Resources,State Agency,,10/31/2017,11/1/2017,11/1/2017,Wabasha,44.31508,-92.13743,5,,,,,,,,,,,,,,0.05,0,,5-25%,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,11/22/2017,Susan Burks,Photographs,Verified,,,,0,Introduced,iPhone,,,0,0,
135837,187613,Alliaria petiolata,garlic mustard,Plants,Forbs/Herbs,,Positive,Monika Chandler Minnesota Department of Agriculture,General Public,,10/31/2017,11/5/2017,11/5/2017,Wabasha,44.31007,-92.12368,9,,,,,,,,Edge: Field/forest,,,,,,0.2,0,,Low,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,11/6/2017,Emilie Justen,Expertise,Verified,,,,0,Introduced,Android,,,0,0,
135840,187616,Acer ginnala,Amur maple,Plants,Hardwood Trees,Shrub or Subshrub,Positive,Monika Chandler Minnesota Department of Agriculture,General Public,,10/31/2017,11/5/2017,11/5/2017,Wabasha,44.31159,-92.12797,9,,,,,,,,Edge: Trail,,,,,,0,0,,Low,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,11/6/2017,Emilie Justen,Expertise,Verified,,,,0,Introduced,Android,,,0,0,
135843,187619,Caragana arborescens,Siberian peashrub,Plants,Shrub or Subshrub,Hardwood Trees,Positive,Monika Chandler Minnesota Department of Agriculture,General Public,,10/31/2017,11/5/2017,11/5/2017,Wabasha,44.31656,-92.12696,7,,,,,,,,Edge: Trail,,,,,,0.25,0,,Low,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,11/6/2017,Emilie Justen,Expertise,Verified,,,,0,Introduced,Android,,,0,0,
38479,71161,Pilosella aurantiaca,orange hawkweed,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,St. Louis,47.12233,-92.34482,0,,,,,,,,Edge: Roadside,,,,,,0.02,0,,,0,,100 - 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Hieracium aurantiacum,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38480,71162,Lotus corniculatus,birdsfoot trefoil,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,Roseau,,,0,,,,,,,,Edge: Roadside,,,,,,0,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38481,71163,Pilosella aurantiaca,orange hawkweed,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,St. Louis,47.12396,-92.34481,0,,,,,,,,Edge: Roadside,,,,,,0.02,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Hieracium aurantiacum,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38482,71166,Cirsium vulgare,bull thistle,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,St. Louis,47.12303,-92.34472,0,,,,,,,,Edge: Roadside,,,,,,0,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38483,71167,Melilotus albus,white sweetclover,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,Roseau,48.74462,-95.33088,0,,,,,,,,Edge: Roadside,,,,,,0,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38484,71168,Cirsium vulgare,bull thistle,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,St. Louis,47.12397,-91.9719,0,,,,,,,,Edge: Roadside,,,,,,0.02,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38485,71169,Pilosella aurantiaca,orange hawkweed,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,St. Louis,47.12195,-92.34472,0,,,,,,,,Edge: Roadside,,,,,,0.02,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Hieracium aurantiacum,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38486,71170,Leucanthemum vulgare,oxeye daisy,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,St. Louis,47.13616,-91.94041,0,,,,,,,,Edge: Roadside,,,,,,10,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38487,71171,Pilosella aurantiaca,orange hawkweed,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,St. Louis,47.12499,-92.34471,0,,,,,,,,Edge: Roadside,,,,,,0,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Hieracium aurantiacum,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38488,71172,Lotus corniculatus,birdsfoot trefoil,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,St. Louis,,,0,,,,,,,,Edge: Roadside,,,,,,5,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38489,71173,Pilosella aurantiaca,orange hawkweed,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,St. Louis,47.12042,-92.34678,0,,,,,,,,Edge: Roadside,,,,,,0.02,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Hieracium aurantiacum,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38490,71174,Cirsium vulgare,bull thistle,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,St. Louis,47.11534,-92.35192,0,,,,,,,,Edge: Roadside,,,,,,0.02,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38491,71175,Pilosella aurantiaca,orange hawkweed,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,Carlton,46.73223,-92.79774,0,,,,,,,,Pasture/Rangeland,,,,,,0,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Hieracium aurantiacum,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38492,71176,Pilosella aurantiaca,orange hawkweed,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,St. Louis,,,0,,,,,,,,Edge: Roadside,,,,,,5,0,,,0,,100 - 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Hieracium aurantiacum,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38493,71177,Pilosella aurantiaca,orange hawkweed,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,St. Louis,47.14316,-92.34472,0,,,,,,,,Edge: Roadside,,,,,,0,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Hieracium aurantiacum,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38494,71178,Cirsium vulgare,bull thistle,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,St. Louis,47.12795,-92.34467,0,,,,,,,,Edge: Roadside,,,,,,0,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38495,71179,Pilosella aurantiaca,orange hawkweed,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,St. Louis,47.13794,-92.34466,0,,,,,,,,Edge: Roadside,,,,,,0.02,0,,,0,,100 - 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Hieracium aurantiacum,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38496,71180,Pilosella aurantiaca,orange hawkweed,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,St. Louis,,,0,,,,,,,,Edge: Roadside,,,,,,5,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Hieracium aurantiacum,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38497,71181,Leucanthemum vulgare,oxeye daisy,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,St. Louis,47.11701,-92.349,0,,,,,,,,Edge: Roadside,,,,,,0.02,0,,,0,,100 - 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38498,71182,Pilosella aurantiaca,orange hawkweed,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,St. Louis,,,0,,,,,,,,Edge: Roadside,,,,,,0,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Hieracium aurantiacum,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38499,71183,Leucanthemum vulgare,oxeye daisy,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,St. Louis,47.12658,-92.34476,0,,,,,,,,Edge: Roadside,,,,,,0.02,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38500,71186,Cirsium vulgare,bull thistle,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,St. Louis,,,0,,,,,,,,Edge: Roadside,,,,,,0.02,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38501,71188,Melilotus albus,white sweetclover,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,Roseau,48.56091,-95.34791,0,,,,,,,,Edge: Roadside,,,,,,5,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38502,71190,Cirsium vulgare,bull thistle,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,St. Louis,,,0,,,,,,,,Edge: Roadside,,,,,,0.02,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38503,71192,Leucanthemum vulgare,oxeye daisy,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,St. Louis,47.11121,-92.3424,0,,,,,,,,Edge: Roadside,,,,,,5,0,,,0,,100 - 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38504,71193,Tanacetum vulgare,common tansy,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,St. Louis,47.08961,-91.99856,0,,,,,,,,Edge: Roadside,,,,,,1,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38505,71194,Cirsium vulgare,bull thistle,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,St. Louis,,,0,,,,,,,,Edge: Roadside,,,,,,0.02,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38506,71195,Tanacetum vulgare,common tansy,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,St. Louis,47.10344,-92.34388,0,,,,,,,,Edge: Roadside,,,,,,0.02,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38507,71196,Leucanthemum vulgare,oxeye daisy,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,St. Louis,47.12597,-92.34477,0,,,,,,,,Edge: Roadside,,,,,,0.02,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
38508,71197,Pilosella aurantiaca,orange hawkweed,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,11/1/2007,5/4/2011,,St. Louis,,,0,,,,,,,,Edge: Roadside,,,,,,5,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Hieracium aurantiacum,,,,,,,,0,Introduced,Bulk Data,,,0,0,
